img 0 , gnumloc 1 , npeaks 2, pixdev 3, intensity 4, dxymicrons 5:7, matstarlab 7:16, strain6_crystal 16:22, euler 22:25, rgb_x_sample, rgb_y_sample, rgb_z_sample, rgb_x_lab, rgb_y_lab, rgb_z_lab, strain6_crystal,  strain6_sample, stress6_crystal, stress6_sample, res_shear_stress_12, max_rss, von_mises
img gnumloc npeaks pixdev intensity dxymicrons_0 dxymicrons_1 matstarlab_0 matstarlab_1 matstarlab_2 matstarlab_3 matstarlab_4 matstarlab_5 matstarlab_6 matstarlab_7 matstarlab_8 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 euler3_0 euler3_1 euler3_2 rgb_x_sample_0 rgb_x_sample_1 rgb_x_sample_2 rgb_y_sample_0 rgb_y_sample_1 rgb_y_sample_2 rgb_z_sample_0 rgb_z_sample_1 rgb_z_sample_2 rgb_x_lab_0 rgb_x_lab_1 rgb_x_lab_2 rgb_y_lab_0 rgb_y_lab_1 rgb_y_lab_2 rgb_z_lab_0 rgb_z_lab_1 rgb_z_lab_2 strain6_crystal_0 strain6_crystal_1 strain6_crystal_2 strain6_crystal_3 strain6_crystal_4 strain6_crystal_5 strain6_sample_0 strain6_sample_1 strain6_sample_2 strain6_sample_3 strain6_sample_4 strain6_sample_5 stress6_crystal_0 stress6_crystal_1 stress6_crystal_2 stress6_crystal_3 stress6_crystal_4 stress6_crystal_5 stress6_sample_0 stress6_sample_1 stress6_sample_2 stress6_sample_3 stress6_sample_4 stress6_sample_5 res_shear_stress_0 res_shear_stress_1 res_shear_stress_2 res_shear_stress_3 res_shear_stress_4 res_shear_stress_5 res_shear_stress_6 res_shear_stress_7 res_shear_stress_8 res_shear_stress_9 res_shear_stress_10 res_shear_stress_11 max_rss von_mises 
20.000000 0.000000 115.000000 0.560000 44617.785000 20.000000 0.000000 -0.598866 0.591590 -0.539798 -0.787914 -0.314599 0.529203 0.144333 0.741354 0.653687 -0.404257 -0.321814 0.726072 0.510166 0.359818 -0.039045 0.000000 0.000000 0.000000 0.293775 1.000000 0.385830 1.000000 0.010766 0.196386 0.225418 1.000000 0.051058 0.293775 1.000000 0.385830 0.277674 0.723562 1.000000 0.126308 0.014435 1.000000 -0.404125 -0.321717 0.725842 0.510241 0.359496 -0.038921 -0.544470 0.878751 -0.334281 0.059290 -0.057071 -0.436991 -0.410995 -0.327187 0.738182 0.811386 0.571670 -0.061893 -0.677014 0.994767 -0.317753 0.075871 -0.070410 -0.783755 -0.132078 -0.598845 0.530416 0.063649 0.825664 0.163170 0.775129 0.112635 -0.693586 -0.643050 -0.226819 -0.176284 0.825664 2.048968
21.000000 0.000000 117.000000 0.580000 41332.891000 21.000000 0.000000 -0.598525 0.591680 -0.540076 -0.787804 -0.314149 0.528791 0.144591 0.740893 0.653838 -0.621034 -0.093783 0.714818 0.460092 0.647843 -0.027825 0.000000 0.000000 0.000000 0.295667 1.000000 0.386362 1.000000 0.011395 0.196582 0.225809 1.000000 0.050854 0.295667 1.000000 0.386362 0.277229 0.725419 1.000000 0.126493 0.014294 1.000000 -0.620809 -0.093395 0.714204 0.459724 0.647686 -0.028126 -0.508901 0.918815 -0.409914 -0.164606 -0.307588 -0.571333 -0.631362 -0.094983 0.726345 0.731054 1.029951 -0.044727 -0.657210 1.065189 -0.407979 -0.298825 -0.347158 -0.994250 -0.096952 -0.937903 0.499951 -0.341000 0.870993 0.274090 0.834474 0.237571 -0.774041 -0.737522 0.066910 0.103429 0.937903 2.488884
22.000000 0.000000 110.000000 0.540000 26149.048000 22.000000 0.000000 -0.598137 0.591869 -0.540299 -0.788131 -0.313801 0.528777 0.144367 0.741678 0.653611 -0.440522 -0.052756 0.493278 0.453440 0.261051 0.008529 0.000000 0.000000 0.000000 0.296471 1.000000 0.387016 1.000000 0.009820 0.196951 0.226840 1.000000 0.050691 0.296471 1.000000 0.387016 0.277910 0.726677 1.000000 0.125417 0.015688 1.000000 -0.440140 -0.053073 0.493213 0.453492 0.260693 0.008471 -0.320506 0.622378 -0.301873 0.114843 -0.182212 -0.395720 -0.447623 -0.053975 0.501598 0.721143 0.414553 0.013470 -0.406425 0.716237 -0.309812 0.156407 -0.185438 -0.688181 -0.285871 -0.624352 0.302940 -0.035541 0.676424 0.087613 0.687422 0.098611 -0.390553 -0.401552 -0.052072 -0.063070 0.687422 1.660894
23.000000 0.000000 102.000000 0.840000 14030.097000 23.000000 0.000000 -0.598020 0.592156 -0.540114 -0.788339 -0.313755 0.529442 0.144445 0.741822 0.653620 -0.231872 -0.346363 0.578235 0.284794 0.067982 0.154258 0.000000 0.000000 0.000000 0.295891 1.000000 0.388786 1.000000 0.009707 0.197110 0.227283 1.000000 0.050743 0.295891 1.000000 0.388786 0.278027 0.727835 1.000000 0.125435 0.015937 1.000000 -0.231485 -0.346175 0.577659 0.284482 0.068180 0.154230 -0.216997 0.633389 -0.416392 0.127956 0.109011 -0.154400 -0.235420 -0.352060 0.587480 0.452383 0.108419 0.245257 -0.181236 0.686722 -0.505486 0.196529 0.140287 -0.317060 -0.092805 -0.181328 0.276564 0.188040 0.420506 0.051137 0.620757 0.251389 -0.327702 -0.527953 -0.239178 -0.439429 0.620757 1.271384
24.000000 0.000000 95.000000 1.320000 8843.935000 24.000000 0.000000 -0.597571 0.592024 -0.540756 -0.787955 -0.312270 0.528201 0.145573 0.739756 0.653395 -1.213022 0.096979 1.116043 0.294289 1.188593 -0.179585 0.000000 0.000000 0.000000 0.301198 1.000000 0.390691 1.000000 0.011398 0.198258 0.227427 1.000000 0.049543 0.301198 1.000000 0.390691 0.277796 0.733406 1.000000 0.126408 0.014216 1.000000 -1.212329 0.096863 1.115466 0.294092 1.187492 -0.179708 -0.791801 1.386855 -0.595055 -0.612771 -0.800539 -0.649663 -1.232938 0.098509 1.134429 0.467665 1.888350 -0.285771 -1.059665 1.587581 -0.527916 -1.053478 -0.919046 -1.165832 0.036431 -1.505400 0.418278 -1.123553 1.274063 0.892216 1.040732 0.658885 -1.310494 -1.077163 0.231338 0.464669 1.505400 3.977924
25.000000 0.000000 113.000000 0.630000 24281.510000 25.000000 0.000000 0.047893 -0.104644 0.993356 -0.983050 0.173250 0.063995 -0.179462 -0.979473 -0.093870 0.148055 -0.101837 -0.046218 -0.359424 -0.327713 0.820466 0.000000 0.000000 0.000000 1.000000 0.232850 0.100000 0.463533 1.000000 0.559135 0.386326 1.000000 0.151608 1.000000 0.232850 0.100000 1.000000 0.122870 0.223035 1.000000 0.045417 0.126505 0.148116 -0.102081 -0.046036 -0.359377 -0.327799 0.820312 -0.295813 0.571668 -0.275855 0.244622 -0.432568 -0.659240 0.150634 -0.103816 -0.046818 -0.571481 -0.521266 1.304460 -0.413232 0.901634 -0.488403 0.337137 -0.690163 -1.056716 0.124379 0.549991 -0.342233 0.083379 -0.846460 -0.379847 0.218627 0.685240 0.722080 -0.343006 0.296468 -0.768619 0.846460 2.636905
26.000000 0.000000 114.000000 0.450000 25235.646000 26.000000 0.000000 0.179552 0.979256 0.093903 -0.982796 0.173359 0.064003 0.047966 -0.104574 0.993154 -0.061912 -0.080105 0.142018 0.852431 0.266932 0.345381 0.000000 0.000000 0.000000 1.000000 0.233152 0.100013 0.463730 1.000000 0.559884 0.386303 1.000000 0.151626 1.000000 0.233152 0.100013 1.000000 0.122995 0.223205 1.000000 0.045163 0.126661 -0.061749 -0.080024 0.141773 0.852734 0.266791 0.345478 -0.276227 0.507312 -0.231085 0.234218 -0.471737 -0.679645 -0.062799 -0.081384 0.144183 1.356017 0.424251 0.549379 -0.394014 0.806068 -0.412054 0.318392 -0.754164 -1.085698 -0.372805 -0.719204 0.734379 0.387979 0.413809 -0.693375 0.862375 -0.244808 -0.041004 -0.489571 0.305395 -0.143171 0.862375 2.647414
27.000000 0.000000 114.000000 0.460000 23967.817000 27.000000 0.000000 0.179630 0.979236 0.093968 -0.982813 0.173375 0.064311 0.048204 -0.104717 0.993336 0.020206 -0.036739 0.016533 0.824330 0.271574 0.362718 0.000000 0.000000 0.000000 1.000000 0.232776 0.100621 0.464721 1.000000 0.561110 0.386166 1.000000 0.151191 1.000000 0.232776 0.100621 1.000000 0.122902 0.223436 1.000000 0.044907 0.127186 0.020109 -0.036999 0.016890 0.824146 0.271583 0.362646 -0.235976 0.527339 -0.291364 0.135346 -0.449204 -0.675338 0.020451 -0.037628 0.017177 1.310558 0.431872 0.576680 -0.355161 0.828627 -0.473466 0.215732 -0.712294 -1.079504 -0.335011 -0.687633 0.735054 0.382432 0.298267 -0.771798 0.769125 -0.300941 0.036744 -0.434114 0.389366 -0.081492 0.771798 2.590965
28.000000 0.000000 111.000000 0.480000 20558.292000 28.000000 0.000000 0.179533 0.979280 0.093695 -0.982901 0.173601 0.064197 0.048232 -0.104535 0.993304 0.043098 -0.132371 0.089273 0.893856 0.321342 0.222856 0.000000 0.000000 0.000000 1.000000 0.233332 0.100472 0.463509 1.000000 0.560279 0.385645 1.000000 0.151002 1.000000 0.233332 0.100472 1.000000 0.123222 0.222780 1.000000 0.044619 0.127112 0.042876 -0.132170 0.089294 0.893689 0.321518 0.222616 -0.283567 0.581287 -0.297720 0.205738 -0.580000 -0.577108 0.043605 -0.134417 0.090812 1.421145 0.511278 0.354004 -0.378684 0.894570 -0.515886 0.313789 -0.917372 -0.935710 -0.298774 -0.716231 0.861585 0.444128 0.454931 -0.705429 0.743974 -0.416386 -0.156156 -0.445200 0.261301 -0.027742 0.861585 2.694709
29.000000 0.000000 107.000000 0.810000 17134.975000 29.000000 0.000000 0.179141 0.979400 0.093189 -0.982703 0.174314 0.063518 0.048273 -0.103939 0.992727 -0.206626 -0.266769 0.473395 1.251630 0.318976 -0.299054 0.000000 0.000000 0.000000 1.000000 0.235638 0.099231 0.459598 1.000000 0.557573 0.384876 1.000000 0.150381 1.000000 0.235638 0.099231 1.000000 0.123606 0.221444 1.000000 0.043730 0.126827 -0.206772 -0.266543 0.473315 1.251632 0.319159 -0.299121 -0.270491 0.453570 -0.183078 0.613350 -1.119840 -0.374685 -0.210287 -0.271074 0.481361 1.990346 0.507527 -0.475662 -0.279449 0.719089 -0.439640 0.794623 -1.794295 -0.612264 -0.580542 -0.994936 1.044569 0.630175 1.289108 -0.336003 0.900731 -0.724379 -0.708566 -0.320190 -0.294172 0.094205 1.289108 3.722910
30.000000 0.000000 109.000000 1.730000 15976.437000 30.000000 0.000000 0.177710 0.979696 0.092819 -0.982018 0.174585 0.063283 0.047393 -0.103118 0.991756 -0.782991 -0.205492 0.988482 0.894796 0.272486 -1.200241 0.000000 0.000000 0.000000 1.000000 0.236217 0.098957 0.453950 1.000000 0.548834 0.384826 1.000000 0.150306 1.000000 0.236217 0.098957 1.000000 0.121997 0.220296 1.000000 0.044359 0.124607 -0.783170 -0.205879 0.989049 0.894853 0.272967 -1.200738 0.124200 -0.128899 0.004699 1.188882 -1.236606 0.418758 -0.796484 -0.209379 1.005863 1.422995 0.434073 -1.909413 0.324702 -0.084239 -0.240463 1.423884 -2.026614 0.695989 -0.643410 -0.997829 0.518460 0.164041 2.096255 0.934384 0.537226 -0.624645 -1.452845 0.106185 -1.098426 0.460603 2.096255 4.484702
31.000000 0.000000 107.000000 1.930000 15099.986000 31.000000 0.000000 0.178255 0.979736 0.091336 -0.980762 0.175882 0.062060 0.048914 -0.102174 0.988985 -2.077500 -0.408521 2.486021 2.308165 0.524538 -1.582762 0.000000 0.000000 0.000000 1.000000 0.240220 0.097105 0.445475 1.000000 0.551708 0.384665 1.000000 0.147777 1.000000 0.240220 0.097105 1.000000 0.125650 0.217577 1.000000 0.039993 0.127189 -2.077571 -0.408556 2.486127 2.308339 0.524756 -1.583114 -0.105792 -0.114207 0.219999 2.777450 -2.381963 -0.133313 -2.112890 -0.415502 2.528392 3.670720 0.834467 -2.517468 0.093433 0.158808 -0.252241 3.215686 -3.952196 -0.117199 -1.850851 -2.532191 1.146279 0.464939 4.421112 1.423982 2.365609 -0.631522 -2.570261 -0.514757 -1.888921 0.166582 4.421112 8.835669
32.000000 0.000000 110.000000 1.790000 15214.345000 32.000000 0.000000 0.176264 0.980142 0.090843 -0.980371 0.175640 0.063015 0.048444 -0.101348 0.987246 -2.811304 -0.787447 3.598752 1.564019 0.555316 -2.544265 0.000000 0.000000 0.000000 1.000000 0.237716 0.099543 0.438826 1.000000 0.541488 0.384847 1.000000 0.145745 1.000000 0.237716 0.099543 1.000000 0.122568 0.216515 1.000000 0.040031 0.125617 -2.811595 -0.788033 3.599628 1.564302 0.555277 -2.544850 -0.077727 -0.648873 0.726600 3.700593 -2.193923 0.994047 -2.859392 -0.801429 3.660821 2.487553 0.883002 -4.046821 0.360250 -0.611271 0.251020 4.194546 -3.707747 1.682129 -1.495215 -2.216183 0.535864 -0.185104 5.329513 3.298434 2.025298 -0.005781 -3.834298 -0.530082 -3.113330 0.190886 5.329513 10.166768
33.000000 0.000000 108.000000 0.520000 15562.068000 33.000000 0.000000 0.178608 0.979443 0.093753 -0.982568 0.173073 0.066382 0.049766 -0.104538 0.992819 -0.184179 -0.084181 0.268361 0.543166 0.210392 -0.121755 0.000000 0.000000 0.000000 1.000000 0.228787 0.105184 0.464031 1.000000 0.561197 0.384490 1.000000 0.146015 1.000000 0.228787 0.105184 1.000000 0.120491 0.223394 1.000000 0.041975 0.129857 -0.184049 -0.084400 0.268449 0.543483 0.210382 -0.121868 -0.093305 0.222553 -0.129248 0.362880 -0.459494 -0.175301 -0.187178 -0.085835 0.273013 0.864247 0.334549 -0.193795 -0.098669 0.376776 -0.278106 0.457723 -0.744720 -0.276103 -0.257622 -0.530780 0.448033 0.174875 0.619816 -0.085839 0.461583 -0.244072 -0.362194 -0.203961 -0.089036 0.069197 0.619816 1.692517
34.000000 0.000000 106.000000 0.560000 14483.018000 34.000000 0.000000 0.178661 0.979454 0.093543 -0.982434 0.173485 0.066062 0.049621 -0.104358 0.992441 -0.345166 -0.163978 0.509144 0.646380 0.256321 -0.288274 0.000000 0.000000 0.000000 1.000000 0.230066 0.104596 0.462376 1.000000 0.560456 0.384738 1.000000 0.146444 1.000000 0.230066 0.104596 1.000000 0.121066 0.222957 1.000000 0.041939 0.129512 -0.345561 -0.163781 0.509341 0.646856 0.256373 -0.288560 -0.124880 0.203676 -0.078795 0.600727 -0.606357 -0.100321 -0.351435 -0.166565 0.518000 1.028631 0.407684 -0.458869 -0.102309 0.365898 -0.263589 0.729769 -0.990507 -0.155092 -0.328973 -0.661846 0.510900 0.178028 0.962215 0.122341 0.587550 -0.252324 -0.633241 -0.258576 -0.300369 0.074296 0.962215 2.221239
35.000000 0.000000 94.000000 0.510000 8689.035000 35.000000 0.000000 0.179352 0.979260 0.094243 -0.983208 0.172349 0.067364 0.050541 -0.105705 0.993875 0.409549 -0.060862 -0.348687 0.478457 0.391033 0.608788 0.000000 0.000000 0.000000 1.000000 0.226134 0.107013 0.470388 1.000000 0.567737 0.384848 1.000000 0.145215 1.000000 0.226134 0.107013 1.000000 0.120461 0.224779 1.000000 0.042132 0.131953 0.409722 -0.061047 -0.348675 0.478585 0.391134 0.608430 -0.300383 0.780676 -0.480293 -0.238105 -0.076597 -0.609147 0.416688 -0.062085 -0.354603 0.761045 0.621982 0.967526 -0.450825 1.150004 -0.699180 -0.180589 -0.088137 -1.003039 0.138686 -0.369160 0.760077 0.252230 -0.399173 -1.020564 0.390808 -0.230583 0.260487 -0.529494 0.768334 -0.021648 1.020564 2.482199
36.000000 0.000000 104.000000 0.860000 14642.693000 36.000000 0.000000 -0.076541 0.068296 -0.994725 -0.980101 0.178244 0.086582 0.184067 0.981111 0.052576 -0.151704 -0.084652 0.236355 0.487932 -0.310285 -0.533157 0.000000 0.000000 0.000000 1.000000 0.191167 0.164383 0.356573 1.000000 0.601616 0.280427 1.000000 0.108317 1.000000 0.191167 0.164383 1.000000 0.196681 0.145617 1.000000 0.053610 0.101803 -0.151789 -0.084389 0.236178 0.487895 -0.310072 -0.533366 -0.320396 0.645529 -0.325132 -0.098792 -0.151816 -0.562398 -0.154370 -0.085823 0.240193 0.775850 -0.493077 -0.848158 -0.467132 0.974813 -0.507681 -0.053544 -0.219082 -0.919192 -0.546021 -0.143426 0.087458 0.490053 0.824078 0.190599 0.131560 -0.501919 -0.278057 0.414461 -0.680652 0.011866 0.824078 2.196965
37.000000 0.000000 104.000000 0.920000 13952.204000 37.000000 0.000000 0.183960 0.981545 0.052238 -0.980349 0.178153 0.086833 0.076776 -0.067988 0.995033 0.161888 -0.019817 -0.142071 0.488463 0.315900 0.472425 0.000000 0.000000 0.000000 1.000000 0.190291 0.164989 0.355425 1.000000 0.601134 0.279598 1.000000 0.107760 1.000000 0.190291 0.164989 1.000000 0.196960 0.144897 1.000000 0.054395 0.101144 0.161685 -0.019406 -0.142279 0.488535 0.315787 0.472054 -0.248095 0.595428 -0.347334 -0.060616 -0.113355 -0.547464 0.164434 -0.019736 -0.144698 0.776868 0.502165 0.750661 -0.386461 0.918135 -0.531674 -0.014888 -0.164681 -0.882341 -0.036960 -0.446976 0.597350 0.187334 -0.115503 -0.749814 0.497409 -0.136902 0.152464 -0.460448 0.562479 -0.050432 0.749814 2.080890
38.000000 0.000000 101.000000 1.000000 13667.469000 38.000000 0.000000 0.183790 0.981607 0.051659 -0.980276 0.177837 0.087056 0.076986 -0.067590 0.994854 0.063088 -0.009964 -0.053124 0.439906 0.402703 0.551066 0.000000 0.000000 0.000000 1.000000 0.188986 0.165696 0.353668 1.000000 0.600373 0.278618 1.000000 0.107222 1.000000 0.188986 0.165696 1.000000 0.197634 0.143729 1.000000 0.055241 0.100389 0.063162 -0.010406 -0.052756 0.439627 0.402591 0.551102 -0.260659 0.658691 -0.398032 0.033915 -0.003869 -0.575514 0.064236 -0.010583 -0.053653 0.699095 0.640200 0.876362 -0.409801 1.035756 -0.625956 0.085000 -0.000094 -0.920141 0.006501 -0.516220 0.577310 0.054588 -0.120497 -0.691306 0.595050 0.024241 0.113996 -0.601550 0.636717 -0.078829 0.691306 2.238410
39.000000 0.000000 85.000000 6.750000 9124.604000 39.000000 0.000000 0.182926 0.982067 0.045644 -0.976547 0.172583 0.093287 0.076012 -0.065065 0.991692 -2.407628 1.553476 0.854151 -3.565315 2.363379 2.447995 0.000000 0.000000 0.000000 1.000000 0.165325 0.181373 0.338222 1.000000 0.591261 0.274852 1.000000 0.108961 1.000000 0.165325 0.181373 1.000000 0.206211 0.133854 1.000000 0.056519 0.096600 -2.407137 1.553088 0.854048 -3.564044 2.362592 2.447481 1.163239 0.987638 -2.150877 1.372036 4.835526 0.010175 -2.448058 1.579491 0.868567 -5.667543 3.756994 3.891985 1.034218 2.219762 -3.253980 1.315063 7.473849 0.352444 2.203311 -0.864261 -2.424219 -5.491791 -2.548655 2.078875 0.629138 5.256668 0.345343 -2.832449 3.412916 0.235123 5.491791 14.071747
40.000000 0.000000 99.000000 0.520000 14317.723000 40.000000 0.000000 0.184899 0.981774 0.043963 -0.980033 0.179804 0.091211 0.082739 -0.060949 0.995657 0.500990 -0.055577 -0.445413 0.614232 0.383792 0.335557 0.000000 0.000000 0.000000 1.000000 0.182976 0.177740 0.335841 1.000000 0.611098 0.260235 1.000000 0.100044 1.000000 0.182976 0.177740 1.000000 0.212271 0.129332 1.000000 0.074625 0.086045 0.500466 -0.055350 -0.445116 0.613972 0.383545 0.335259 -0.247890 0.748276 -0.500386 -0.310348 -0.340043 -0.463114 0.508974 -0.056291 -0.452683 0.976339 0.609913 0.533129 -0.371763 1.105837 -0.734073 -0.238937 -0.490898 -0.771353 0.081176 -0.416816 0.878353 0.380361 -0.211655 -1.008833 0.223642 -0.573535 0.130480 -0.304818 0.628471 0.193174 1.008833 2.351402
41.000000 0.000000 110.000000 0.560000 20269.696000 41.000000 0.000000 0.184856 0.981795 0.043669 -0.979847 0.180392 0.090605 0.082465 -0.060516 0.995291 0.319147 -0.104907 -0.214240 0.769940 0.352758 0.033614 0.000000 0.000000 0.000000 1.000000 0.184960 0.176690 0.333533 1.000000 0.609368 0.260053 1.000000 0.100585 1.000000 0.184960 0.176690 1.000000 0.213011 0.128530 1.000000 0.074734 0.085184 0.319079 -0.104986 -0.214093 0.769524 0.353072 0.033518 -0.216839 0.632330 -0.415491 -0.057993 -0.606228 -0.341559 0.324503 -0.106771 -0.217732 1.223697 0.561455 0.053300 -0.292520 0.939594 -0.647074 0.050776 -0.933069 -0.575163 -0.094293 -0.552718 0.904852 0.446426 0.256446 -0.742699 0.299965 -0.699180 -0.162154 -0.205672 0.296272 0.252753 0.904852 2.385935
42.000000 0.000000 108.000000 0.560000 20844.648000 42.000000 0.000000 0.185010 0.981751 0.044000 -0.980349 0.180151 0.090781 0.082337 -0.060863 0.996286 0.806828 -0.081604 -0.725223 0.617518 0.340743 0.258396 0.000000 0.000000 0.000000 1.000000 0.184485 0.176731 0.336258 1.000000 0.610356 0.259808 1.000000 0.101058 1.000000 0.184485 0.176731 1.000000 0.212567 0.129191 1.000000 0.073960 0.085930 0.806713 -0.081707 -0.725005 0.617398 0.340554 0.258253 -0.238239 0.772766 -0.534527 -0.585670 -0.444475 -0.380800 0.820427 -0.083096 -0.737331 0.981786 0.541549 0.410673 -0.346867 1.094794 -0.747927 -0.518877 -0.626427 -0.660965 0.189136 -0.253037 0.990760 0.548587 -0.402796 -1.204421 -0.067483 -0.869107 0.213660 -0.121653 0.655833 0.320520 1.204421 2.472445
43.000000 0.000000 104.000000 0.570000 18441.553000 43.000000 0.000000 0.082092 -0.060371 0.994795 0.979162 -0.179635 -0.090363 0.184672 0.980629 0.043631 -0.528021 -0.124690 0.652712 -0.363826 0.319924 -0.667833 0.000000 0.000000 0.000000 1.000000 0.184133 0.176204 0.334463 1.000000 0.608788 0.259402 1.000000 0.101246 1.000000 0.184133 0.176204 1.000000 0.213044 0.128408 1.000000 0.074158 0.085221 -0.528240 -0.124616 0.652856 -0.363948 0.320019 -0.667497 -0.328701 0.769980 -0.441279 -0.437712 -0.396078 -0.494496 -0.537220 -0.126734 0.663955 -0.578751 0.508894 -1.061453 -0.464990 1.106220 -0.641230 -0.378279 -0.565619 -0.839513 0.276449 -0.139061 -0.196099 -0.611609 0.687440 1.159988 -0.179233 0.293315 -0.963889 -0.097216 -0.548379 0.318294 1.159988 2.506009
44.000000 0.000000 101.000000 0.700000 15091.924000 44.000000 0.000000 0.184938 0.981799 0.043232 -0.980036 0.179663 0.090361 0.082154 -0.060002 0.995538 0.393564 -0.063277 -0.330287 0.667682 0.339097 0.474223 0.000000 0.000000 0.000000 1.000000 0.183651 0.176201 0.332488 1.000000 0.608214 0.259006 1.000000 0.101486 1.000000 0.183651 0.176201 1.000000 0.214074 0.127510 1.000000 0.074667 0.084419 0.392990 -0.063543 -0.329446 0.666835 0.338847 0.473249 -0.317511 0.735386 -0.417875 -0.232909 -0.286751 -0.610223 0.399671 -0.064624 -0.335047 1.060401 0.538834 0.752560 -0.476322 1.100121 -0.623800 -0.175918 -0.417195 -1.000544 -0.023381 -0.463338 0.842432 0.402476 -0.174272 -1.040085 0.440191 -0.425623 0.197653 -0.416810 0.637609 0.023147 1.040085 2.521442
45.000000 0.000000 90.000000 0.630000 9275.657000 45.000000 0.000000 0.185263 0.981726 0.043482 -0.979708 0.179819 0.090121 0.082048 -0.060166 0.995599 0.309309 0.167096 -0.476405 0.738469 0.288739 0.527052 0.000000 0.000000 0.000000 1.000000 0.184506 0.175596 0.333374 1.000000 0.609720 0.259532 1.000000 0.102145 1.000000 0.184506 0.175596 1.000000 0.214421 0.128073 1.000000 0.074362 0.084724 0.309068 0.166754 -0.475822 0.737585 0.288042 0.526283 -0.132463 0.627514 -0.495051 -0.277942 -0.307154 -0.760952 0.314322 0.169589 -0.483911 1.172907 0.458044 0.836895 -0.306521 0.982287 -0.675766 -0.228941 -0.455279 -1.203881 -0.232754 -0.606746 0.724920 0.350929 -0.188701 -1.146376 0.494621 -0.463054 0.421456 -0.261867 0.795447 0.112125 1.146376 2.720353
46.000000 0.000000 108.000000 0.960000 11830.990000 46.000000 0.000000 -0.047242 0.082990 -0.995430 0.982120 -0.185876 -0.060628 -0.190367 -0.983234 -0.074335 1.874905 0.482815 -2.357720 -0.149933 -0.689602 0.734483 0.000000 0.000000 0.000000 1.000000 0.256676 0.099790 0.391141 1.000000 0.564101 0.346953 1.000000 0.175093 1.000000 0.256676 0.099790 1.000000 0.180557 0.184315 1.000000 0.015960 0.116143 1.874651 0.482911 -2.357562 -0.150085 -0.689362 0.734280 0.362045 -1.386473 1.024428 1.831428 -0.401396 -0.789340 1.906521 0.491120 -2.397641 -0.238665 -1.096223 1.167652 0.355770 -1.709967 1.354197 1.793856 -0.844699 -1.029945 0.227738 1.122800 0.032869 0.927931 -2.331293 -2.136424 -1.377909 -1.183040 2.103555 1.150171 1.208492 0.255109 2.331293 4.722635
47.000000 0.000000 102.000000 1.320000 10866.086000 47.000000 0.000000 0.189386 0.979098 0.074161 -0.977792 0.184730 0.058949 0.046228 -0.082603 0.991447 -2.401969 0.761708 1.640261 1.014621 -0.705439 -0.031830 0.000000 0.000000 0.000000 1.000000 0.258167 0.096649 0.390720 1.000000 0.561501 0.347222 1.000000 0.176760 1.000000 0.258167 0.096649 1.000000 0.180695 0.183970 1.000000 0.017404 0.114651 -2.412383 0.764981 1.647402 1.019337 -0.708385 -0.031816 0.559478 -1.406613 0.847135 1.754554 -0.548549 -1.103293 -2.453393 0.777985 1.675408 1.620950 -1.126474 -0.050595 0.515427 -1.686765 1.171338 1.719637 -1.089333 -1.493131 -2.440836 -1.521074 -1.117336 -0.197574 2.367981 1.044481 2.326671 1.003171 0.072855 0.114165 -0.846907 -0.805597 2.440836 5.083702
48.000000 0.000000 103.000000 0.510000 15226.782000 48.000000 0.000000 0.189491 0.979070 0.074256 -0.979950 0.184447 0.059397 0.045760 -0.084497 0.993603 -0.942975 0.129717 0.813258 0.705893 0.138435 0.346912 0.000000 0.000000 0.000000 1.000000 0.257215 0.097374 0.396431 1.000000 0.561615 0.347742 1.000000 0.177552 1.000000 0.257215 0.097374 1.000000 0.180205 0.183863 1.000000 0.020827 0.114488 -0.946673 0.129861 0.816812 0.708600 0.139174 0.348244 -0.097401 0.046456 0.050945 0.878399 -0.219530 -0.778443 -0.962766 0.132069 0.830697 1.126815 0.221314 0.553777 -0.208150 0.262248 -0.054098 0.930079 -0.430521 -1.155276 -0.816634 -0.997336 0.103407 -0.077295 0.966120 0.046080 1.418277 0.498237 -0.149487 -0.601643 0.031216 -0.420941 1.418277 2.706974
49.000000 0.000000 111.000000 0.430000 18523.762000 49.000000 0.000000 0.189690 0.979022 0.074387 -0.980471 0.184268 0.059609 0.045949 -0.085202 0.994168 -0.569546 0.012854 0.556691 0.744167 0.372503 0.573631 0.000000 0.000000 0.000000 1.000000 0.256654 0.097726 0.398819 1.000000 0.563390 0.348060 1.000000 0.177292 1.000000 0.256654 0.097726 1.000000 0.180138 0.184155 1.000000 0.021409 0.115146 -0.571818 0.013112 0.558705 0.747276 0.374400 0.575723 -0.280511 0.484461 -0.203950 0.631654 -0.154962 -0.865569 -0.581539 0.013335 0.568203 1.188318 0.595370 0.915514 -0.442321 0.873423 -0.431101 0.704575 -0.294335 -1.334205 -0.484926 -0.971044 0.485332 -0.000786 0.580752 -0.389506 1.328266 0.358008 -0.095826 -0.843340 0.390292 -0.357222 1.328266 2.967495
